sample,page,detector_id,candidate_type,raw_confidence,x0,y0,x1,y1,width,height,center_x,center_y,has_text,text_word_count,text_char_length,text_uppercase_ratio,text_ends_colon,text_ends_question,text_ends_paren,text_ends_underscore,text_has_digit,font_size,attr_members,attr_checked,attr_filled,attr_aggregate,attr_rows,attr_cols,attr_row,attr_col,attr_caption,nearest_complementary_distance,same_page_candidate_count,row_band_count,row_band_same_type_count,matched_gold,matched_category,matched_gold_name,best_iou,best_coverage
cl01,5,vertical-rule-detector,VLINE,0.9,359.47918701171875,718.08251953125,359.47918701171875,742.843505859375,0.0,24.760986328125,359.47918701171875,730.4630126953125,0,0,0,0.0,0,0,0,0,0,,,0,0,0,,,,,,9999.0,162,24,14,0,,,0.0,0.0
cl01,5,vertical-rule-detector,VLINE,0.9,452.4479064941406,718.08251953125,452.4479064941406,742.843505859375,0.0,24.760986328125,452.4479064941406,730.4630126953125,0,0,0,0.0,0,0,0,0,0,,,0,0,0,,,,,,9999.0,162,24,14,0,,,0.0,0.0
cl01,5,vertical-rule-detector,VLINE,0.9,545.4169311523438,718.08251953125,545.4169311523438,742.843505859375,0.0,24.760986328125,545.4169311523438,730.4630126953125,0,0,0,0.0,0,0,0,0,0,,,0,0,0,,,,,,9999.0,162,24,14,0,,,0.0,0.0
cl01,5,vertical-rule-detector,VLINE,0.9,452.4479064941406,420.8895263671875,452.4479064941406,718.08251953125,0.0,297.1929931640625,452.4479064941406,569.4860229492188,0,0,0,0.0,0,0,0,0,0,,,0,0,0,,,,,,9999.0,162,31,29,0,,,0.0,0.0
cl01,5,vertical-rule-detector,VLINE,0.9,359.47918701171875,420.8895263671875,359.47918701171875,718.08251953125,0.0,297.1929931640625,359.47918701171875,569.4860229492188,0,0,0,0.0,0,0,0,0,0,,,0,0,0,,,,,,9999.0,162,31,29,0,,,0.0,0.0
cl01,5,vertical-rule-detector,VLINE,0.9,266.5104064941406,420.8895263671875,266.5104064941406,718.08251953125,0.0,297.1929931640625,266.5104064941406,569.4860229492188,0,0,0,0.0,0,0,0,0,0,,,0,0,0,,,,,,9999.0,162,31,29,0,,,0.0,0.0
cl01,5,vertical-rule-detector,VLINE,0.9,173.5417022705078,420.8895263671875,173.5417022705078,718.08251953125,0.0,297.1929931640625,173.5417022705078,569.4860229492188,0,0,0,0.0,0,0,0,0,0,,,0,0,0,,,,,,9999.0,162,31,29,0,,,0.0,0.0
cl01,5,vertical-rule-detector,VLINE,0.9,99.16670227050781,420.8895263671875,99.16670227050781,718.08251953125,0.0,297.1929931640625,99.16670227050781,569.4860229492188,0,0,0,0.0,0,0,0,0,0,,,0,0,0,,,,,,9999.0,162,31,29,0,,,0.0,0.0
cl01,5,vertical-rule-detector,VLINE,0.9,173.5417022705078,718.08251953125,173.5417022705078,742.843505859375,0.0,24.760986328125,173.5417022705078,730.4630126953125,0,0,0,0.0,0,0,0,0,0,,,0,0,0,,,,,,9999.0,162,24,14,0,,,0.0,0.0
cl01,5,vertical-rule-detector,VLINE,0.9,266.5104064941406,718.08251953125,266.5104064941406,742.843505859375,0.0,24.760986328125,266.5104064941406,730.4630126953125,0,0,0,0.0,0,0,0,0,0,,,0,0,0,,,,,,9999.0,162,24,14,0,,,0.0,0.0
cl01,5,vertical-rule-detector,VLINE,0.9,359.47918701171875,718.08251953125,359.47918701171875,742.843505859375,0.0,24.760986328125,359.47918701171875,730.4630126953125,0,0,0,0.0,0,0,0,0,0,,,0,0,0,,,,,,9999.0,162,24,14,0,,,0.0,0.0
cl01,5,vertical-rule-detector,VLINE,0.9,452.4479064941406,718.08251953125,452.4479064941406,742.843505859375,0.0,24.760986328125,452.4479064941406,730.4630126953125,0,0,0,0.0,0,0,0,0,0,,,0,0,0,,,,,,9999.0,162,24,14,0,,,0.0,0.0
cl01,5,vertical-rule-detector,VLINE,0.9,545.4169311523438,718.08251953125,545.4169311523438,742.843505859375,0.0,24.760986328125,545.4169311523438,730.4630126953125,0,0,0,0.0,0,0,0,0,0,,,0,0,0,,,,,,9999.0,162,24,14,0,,,0.0,0.0
cl01,5,vertical-rule-detector,VLINE,0.9,452.4479064941406,420.8895263671875,452.4479064941406,718.08251953125,0.0,297.1929931640625,452.4479064941406,569.4860229492188,0,0,0,0.0,0,0,0,0,0,,,0,0,0,,,,,,9999.0,162,31,29,0,,,0.0,0.0
cl01,5,vertical-rule-detector,VLINE,0.9,359.47918701171875,420.8895263671875,359.47918701171875,718.08251953125,0.0,297.1929931640625,359.47918701171875,569.4860229492188,0,0,0,0.0,0,0,0,0,0,,,0,0,0,,,,,,9999.0,162,31,29,0,,,0.0,0.0
cl01,5,vertical-rule-detector,VLINE,0.9,266.5104064941406,420.8895263671875,266.5104064941406,718.08251953125,0.0,297.1929931640625,266.5104064941406,569.4860229492188,0,0,0,0.0,0,0,0,0,0,,,0,0,0,,,,,,9999.0,162,31,29,0,,,0.0,0.0
cl01,5,vertical-rule-detector,VLINE,0.9,173.5417022705078,420.8895263671875,173.5417022705078,718.08251953125,0.0,297.1929931640625,173.5417022705078,569.4860229492188,0,0,0,0.0,0,0,0,0,0,,,0,0,0,,,,,,9999.0,162,31,29,0,,,0.0,0.0
cl01,5,vertical-rule-detector,VLINE,0.9,99.16670227050781,420.8895263671875,99.16670227050781,718.08251953125,0.0,297.1929931640625,99.16670227050781,569.4860229492188,0,0,0,0.0,0,0,0,0,0,,,0,0,0,,,,,,9999.0,162,31,29,0,,,0.0,0.0
cl01,5,vertical-rule-detector,VLINE,0.9,452.4479064941406,420.8895263671875,452.4479064941406,718.08251953125,0.0,297.1929931640625,452.4479064941406,569.4860229492188,0,0,0,0.0,0,0,0,0,0,,,0,0,0,,,,,,9999.0,162,31,29,0,,,0.0,0.0
cl01,5,vertical-rule-detector,VLINE,0.9,359.47918701171875,420.8895263671875,359.47918701171875,718.08251953125,0.0,297.1929931640625,359.47918701171875,569.4860229492188,0,0,0,0.0,0,0,0,0,0,,,0,0,0,,,,,,9999.0,162,31,29,0,,,0.0,0.0
cl01,5,vertical-rule-detector,VLINE,0.9,266.5104064941406,420.8895263671875,266.5104064941406,718.08251953125,0.0,297.1929931640625,266.5104064941406,569.4860229492188,0,0,0,0.0,0,0,0,0,0,,,0,0,0,,,,,,9999.0,162,31,29,0,,,0.0,0.0
cl01,5,vertical-rule-detector,VLINE,0.9,173.5417022705078,420.8895263671875,173.5417022705078,718.08251953125,0.0,297.1929931640625,173.5417022705078,569.4860229492188,0,0,0,0.0,0,0,0,0,0,,,0,0,0,,,,,,9999.0,162,31,29,0,,,0.0,0.0
cl01,5,vertical-rule-detector,VLINE,0.9,99.16670227050781,420.8895263671875,99.16670227050781,718.08251953125,0.0,297.1929931640625,99.16670227050781,569.4860229492188,0,0,0,0.0,0,0,0,0,0,,,0,0,0,,,,,,9999.0,162,31,29,0,,,0.0,0.0
cl01,5,vertical-rule-detector,VLINE,0.9,452.4479064941406,420.8895263671875,452.4479064941406,718.08251953125,0.0,297.1929931640625,452.4479064941406,569.4860229492188,0,0,0,0.0,0,0,0,0,0,,,0,0,0,,,,,,9999.0,162,31,29,0,,,0.0,0.0
cl01,5,vertical-rule-detector,VLINE,0.9,359.47918701171875,420.8895263671875,359.47918701171875,718.08251953125,0.0,297.1929931640625,359.47918701171875,569.4860229492188,0,0,0,0.0,0,0,0,0,0,,,0,0,0,,,,,,9999.0,162,31,29,0,,,0.0,0.0
cl01,5,vertical-rule-detector,VLINE,0.9,266.5104064941406,420.8895263671875,266.5104064941406,718.08251953125,0.0,297.1929931640625,266.5104064941406,569.4860229492188,0,0,0,0.0,0,0,0,0,0,,,0,0,0,,,,,,9999.0,162,31,29,0,,,0.0,0.0
cl01,5,vertical-rule-detector,VLINE,0.9,173.5417022705078,420.8895263671875,173.5417022705078,718.08251953125,0.0,297.1929931640625,173.5417022705078,569.4860229492188,0,0,0,0.0,0,0,0,0,0,,,0,0,0,,,,,,9999.0,162,31,29,0,,,0.0,0.0
cl01,5,vertical-rule-detector,VLINE,0.9,99.16670227050781,420.8895263671875,99.16670227050781,718.08251953125,0.0,297.1929931640625,99.16670227050781,569.4860229492188,0,0,0,0.0,0,0,0,0,0,,,0,0,0,,,,,,9999.0,162,31,29,0,,,0.0,0.0
cl01,5,vertical-rule-detector,VLINE,0.9,452.4479064941406,420.8895263671875,452.4479064941406,718.08251953125,0.0,297.1929931640625,452.4479064941406,569.4860229492188,0,0,0,0.0,0,0,0,0,0,,,0,0,0,,,,,,9999.0,162,31,29,0,,,0.0,0.0
cl01,5,vertical-rule-detector,VLINE,0.9,359.47918701171875,420.8895263671875,359.47918701171875,718.08251953125,0.0,297.1929931640625,359.47918701171875,569.4860229492188,0,0,0,0.0,0,0,0,0,0,,,0,0,0,,,,,,9999.0,162,31,29,0,,,0.0,0.0
cl01,5,vertical-rule-detector,VLINE,0.9,266.5104064941406,420.8895263671875,266.5104064941406,718.08251953125,0.0,297.1929931640625,266.5104064941406,569.4860229492188,0,0,0,0.0,0,0,0,0,0,,,0,0,0,,,,,,9999.0,162,31,29,0,,,0.0,0.0
cl01,5,vertical-rule-detector,VLINE,0.9,173.5417022705078,420.8895263671875,173.5417022705078,718.08251953125,0.0,297.1929931640625,173.5417022705078,569.4860229492188,0,0,0,0.0,0,0,0,0,0,,,0,0,0,,,,,,9999.0,162,31,29,0,,,0.0,0.0
cl01,5,vertical-rule-detector,VLINE,0.9,99.16670227050781,420.8895263671875,99.16670227050781,718.08251953125,0.0,297.1929931640625,99.16670227050781,569.4860229492188,0,0,0,0.0,0,0,0,0,0,,,0,0,0,,,,,,9999.0,162,31,29,0,,,0.0,0.0
cl01,5,vertical-rule-detector,VLINE,0.9,452.4479064941406,420.8895263671875,452.4479064941406,718.08251953125,0.0,297.1929931640625,452.4479064941406,569.4860229492188,0,0,0,0.0,0,0,0,0,0,,,0,0,0,,,,,,9999.0,162,31,29,0,,,0.0,0.0
cl01,5,vertical-rule-detector,VLINE,0.9,359.47918701171875,420.8895263671875,359.47918701171875,718.08251953125,0.0,297.1929931640625,359.47918701171875,569.4860229492188,0,0,0,0.0,0,0,0,0,0,,,0,0,0,,,,,,9999.0,162,31,29,0,,,0.0,0.0
cl01,5,vertical-rule-detector,VLINE,0.9,266.5104064941406,420.8895263671875,266.5104064941406,718.08251953125,0.0,297.1929931640625,266.5104064941406,569.4860229492188,0,0,0,0.0,0,0,0,0,0,,,0,0,0,,,,,,9999.0,162,31,29,0,,,0.0,0.0
cl01,5,vertical-rule-detector,VLINE,0.9,173.5417022705078,420.8895263671875,173.5417022705078,718.08251953125,0.0,297.1929931640625,173.5417022705078,569.4860229492188,0,0,0,0.0,0,0,0,0,0,,,0,0,0,,,,,,9999.0,162,31,29,0,,,0.0,0.0
cl01,5,vertical-rule-detector,VLINE,0.9,99.16670227050781,420.8895263671875,99.16670227050781,718.08251953125,0.0,297.1929931640625,99.16670227050781,569.4860229492188,0,0,0,0.0,0,0,0,0,0,,,0,0,0,,,,,,9999.0,162,31,29,0,,,0.0,0.0
cl01,5,vertical-rule-detector,VLINE,0.9,111.5625,222.8531036376953,111.5625,247.61410522460938,0.0,24.761001586914062,111.5625,235.23360443115234,0,0,0,0.0,0,0,0,0,0,,,0,0,0,,,,,,9999.0,162,2,0,0,,,0.0,0.0
cl01,5,vertical-rule-detector,VLINE,0.9,334.6875,49.52289962768555,334.6875,74.28389739990234,0.0,24.760997772216797,334.6875,61.903398513793945,0,0,0,0.0,0,0,0,0,0,,,0,0,0,,,,,,9999.0,162,5,1,0,,,0.0,0.0
cl01,5,vertical-rule-detector,VLINE,0.9,111.5625,49.52289962768555,111.5625,74.28389739990234,0.0,24.760997772216797,111.5625,61.903398513793945,0,0,0,0.0,0,0,0,0,0,,,0,0,0,,,,,,9999.0,162,5,1,0,,,0.0,0.0
cl01,5,table-detector,TABLE,0.9,49.58320999145508,643.798095703125,545.4161987304688,643.798095703125,495.8329887390137,0.0,297.4997043609619,643.798095703125,0,0,0,0.0,0,0,0,0,0,,,0,0,0,,,0,0,,74.45,162,1,0,0,,,0.0,0.0
cl01,5,table-detector,TABLE,0.9,49.58320999145508,619.03662109375,545.4161987304688,619.03662109375,495.8329887390137,0.0,297.4997043609619,619.03662109375,0,0,0,0.0,0,0,0,0,0,,,0,0,0,,,0,0,,99.15,162,1,0,0,,,0.0,0.0
cl01,5,table-detector,TABLE,0.9,49.58320999145508,594.2750854492188,545.4161987304688,594.2750854492188,495.8329887390137,0.0,297.4997043609619,594.2750854492188,0,0,0,0.0,0,0,0,0,0,,,0,0,0,,,1,0,,123.87,162,1,0,0,,,0.0,0.0
cl01,5,table-detector,TABLE,0.9,49.58320999145508,569.513671875,545.4161987304688,569.513671875,495.8329887390137,0.0,297.4997043609619,569.513671875,0,0,0,0.0,0,0,0,0,0,,,0,0,0,,,1,0,,148.6,162,32,0,0,,,0.0,0.0
cl01,5,table-detector,TABLE,0.9,49.58320999145508,544.752197265625,545.4161987304688,544.752197265625,495.8329887390137,0.0,297.4997043609619,544.752197265625,0,0,0,0.0,0,0,0,0,0,,,0,0,0,,,2,0,,173.34,162,1,0,0,,,0.0,0.0
cl01,5,table-detector,TABLE,0.9,49.58320999145508,519.99072265625,545.4161987304688,519.99072265625,495.8329887390137,0.0,297.4997043609619,519.99072265625,0,0,0,0.0,0,0,0,0,0,,,0,0,0,,,2,0,,150.63,162,1,0,0,,,0.0,0.0
cl01,5,table-detector,TABLE,0.9,49.58320999145508,495.22930908203125,545.4161987304688,495.22930908203125,495.8329887390137,0.0,297.4997043609619,495.22930908203125,0,0,0,0.0,0,0,0,0,0,,,0,0,0,,,3,0,,126.25,162,1,0,0,,,0.0,0.0
cl01,5,table-detector,TABLE,0.9,49.58320999145508,470.4678039550781,545.4161987304688,470.4678039550781,495.8329887390137,0.0,297.4997043609619,470.4678039550781,0,0,0,0.0,0,0,0,0,0,,,0,0,0,,,3,0,,102.06,162,1,0,0,,,0.0,0.0
cl01,6,vertical-rule-detector,VLINE,0.9,173.5417022705078,718.08251953125,173.5417022705078,742.843505859375,0.0,24.760986328125,173.5417022705078,730.4630126953125,0,0,0,0.0,0,0,0,0,0,,,0,0,0,,,,,,9999.0,150,13,9,0,,,0.0,0.0
cl01,6,vertical-rule-detector,VLINE,0.9,266.5104064941406,718.08251953125,266.5104064941406,742.843505859375,0.0,24.760986328125,266.5104064941406,730.4630126953125,0,0,0,0.0,0,0,0,0,0,,,0,0,0,,,,,,9999.0,150,13,9,0,,,0.0,0.0
cl01,6,vertical-rule-detector,VLINE,0.9,359.47918701171875,718.08251953125,359.47918701171875,742.843505859375,0.0,24.760986328125,359.47918701171875,730.4630126953125,0,0,0,0.0,0,0,0,0,0,,,0,0,0,,,,,,9999.0,150,13,9,0,,,0.0,0.0
cl01,6,vertical-rule-detector,VLINE,0.9,452.4479064941406,718.08251953125,452.4479064941406,742.843505859375,0.0,24.760986328125,452.4479064941406,730.4630126953125,0,0,0,0.0,0,0,0,0,0,,,0,0,0,,,,,,9999.0,150,13,9,0,,,0.0,0.0
cl01,6,vertical-rule-detector,VLINE,0.9,545.4169311523438,718.08251953125,545.4169311523438,742.843505859375,0.0,24.760986328125,545.4169311523438,730.4630126953125,0,0,0,0.0,0,0,0,0,0,,,0,0,0,,,,,,9999.0,150,13,9,0,,,0.0,0.0
cl01,6,vertical-rule-detector,VLINE,0.9,452.4479064941406,420.8895263671875,452.4479064941406,718.08251953125,0.0,297.1929931640625,452.4479064941406,569.4860229492188,0,0,0,0.0,0,0,0,0,0,,,0,0,0,,,,,,9999.0,150,31,29,0,,,0.0,0.0
cl01,6,vertical-rule-detector,VLINE,0.9,359.47918701171875,420.8895263671875,359.47918701171875,718.08251953125,0.0,297.1929931640625,359.47918701171875,569.4860229492188,0,0,0,0.0,0,0,0,0,0,,,0,0,0,,,,,,9999.0,150,31,29,0,,,0.0,0.0
cl01,6,vertical-rule-detector,VLINE,0.9,266.5104064941406,420.8895263671875,266.5104064941406,718.08251953125,0.0,297.1929931640625,266.5104064941406,569.4860229492188,0,0,0,0.0,0,0,0,0,0,,,0,0,0,,,,,,9999.0,150,31,29,0,,,0.0,0.0
cl01,6,vertical-rule-detector,VLINE,0.9,173.5417022705078,420.8895263671875,173.5417022705078,718.08251953125,0.0,297.1929931640625,173.5417022705078,569.4860229492188,0,0,0,0.0,0,0,0,0,0,,,0,0,0,,,,,,9999.0,150,31,29,0,,,0.0,0.0
cl01,6,vertical-rule-detector,VLINE,0.9,99.16670227050781,420.8895263671875,99.16670227050781,718.08251953125,0.0,297.1929931640625,99.16670227050781,569.4860229492188,0,0,0,0.0,0,0,0,0,0,,,0,0,0,,,,,,9999.0,150,31,29,0,,,0.0,0.0
cl01,6,vertical-rule-detector,VLINE,0.9,173.5417022705078,718.08251953125,173.5417022705078,742.843505859375,0.0,24.760986328125,173.5417022705078,730.4630126953125,0,0,0,0.0,0,0,0,0,0,,,0,0,0,,,,,,9999.0,150,13,9,0,,,0.0,0.0
cl01,6,vertical-rule-detector,VLINE,0.9,266.5104064941406,718.08251953125,266.5104064941406,742.843505859375,0.0,24.760986328125,266.5104064941406,730.4630126953125,0,0,0,0.0,0,0,0,0,0,,,0,0,0,,,,,,9999.0,150,13,9,0,,,0.0,0.0
cl01,6,vertical-rule-detector,VLINE,0.9,359.47918701171875,718.08251953125,359.47918701171875,742.843505859375,0.0,24.760986328125,359.47918701171875,730.4630126953125,0,0,0,0.0,0,0,0,0,0,,,0,0,0,,,,,,9999.0,150,13,9,0,,,0.0,0.0
cl01,6,vertical-rule-detector,VLINE,0.9,452.4479064941406,718.08251953125,452.4479064941406,742.843505859375,0.0,24.760986328125,452.4479064941406,730.4630126953125,0,0,0,0.0,0,0,0,0,0,,,0,0,0,,,,,,9999.0,150,13,9,0,,,0.0,0.0
cl01,6,vertical-rule-detector,VLINE,0.9,545.4169311523438,718.08251953125,545.4169311523438,742.843505859375,0.0,24.760986328125,545.4169311523438,730.4630126953125,0,0,0,0.0,0,0,0,0,0,,,0,0,0,,,,,,9999.0,150,13,9,0,,,0.0,0.0
cl01,6,vertical-rule-detector,VLINE,0.9,452.4479064941406,420.8895263671875,452.4479064941406,718.08251953125,0.0,297.1929931640625,452.4479064941406,569.4860229492188,0,0,0,0.0,0,0,0,0,0,,,0,0,0,,,,,,9999.0,150,31,29,0,,,0.0,0.0
cl01,6,vertical-rule-detector,VLINE,0.9,359.47918701171875,420.8895263671875,359.47918701171875,718.08251953125,0.0,297.1929931640625,359.47918701171875,569.4860229492188,0,0,0,0.0,0,0,0,0,0,,,0,0,0,,,,,,9999.0,150,31,29,0,,,0.0,0.0
cl01,6,vertical-rule-detector,VLINE,0.9,266.5104064941406,420.8895263671875,266.5104064941406,718.08251953125,0.0,297.1929931640625,266.5104064941406,569.4860229492188,0,0,0,0.0,0,0,0,0,0,,,0,0,0,,,,,,9999.0,150,31,29,0,,,0.0,0.0
cl01,6,vertical-rule-detector,VLINE,0.9,173.5417022705078,420.8895263671875,173.5417022705078,718.08251953125,0.0,297.1929931640625,173.5417022705078,569.4860229492188,0,0,0,0.0,0,0,0,0,0,,,0,0,0,,,,,,9999.0,150,31,29,0,,,0.0,0.0
cl01,6,vertical-rule-detector,VLINE,0.9,99.16670227050781,420.8895263671875,99.16670227050781,718.08251953125,0.0,297.1929931640625,99.16670227050781,569.4860229492188,0,0,0,0.0,0,0,0,0,0,,,0,0,0,,,,,,9999.0,150,31,29,0,,,0.0,0.0
cl01,6,vertical-rule-detector,VLINE,0.9,452.4479064941406,420.8895263671875,452.4479064941406,718.08251953125,0.0,297.1929931640625,452.4479064941406,569.4860229492188,0,0,0,0.0,0,0,0,0,0,,,0,0,0,,,,,,9999.0,150,31,29,0,,,0.0,0.0
cl01,6,vertical-rule-detector,VLINE,0.9,359.47918701171875,420.8895263671875,359.47918701171875,718.08251953125,0.0,297.1929931640625,359.47918701171875,569.4860229492188,0,0,0,0.0,0,0,0,0,0,,,0,0,0,,,,,,9999.0,150,31,29,0,,,0.0,0.0
cl01,6,vertical-rule-detector,VLINE,0.9,266.5104064941406,420.8895263671875,266.5104064941406,718.08251953125,0.0,297.1929931640625,266.5104064941406,569.4860229492188,0,0,0,0.0,0,0,0,0,0,,,0,0,0,,,,,,9999.0,150,31,29,0,,,0.0,0.0
cl01,6,vertical-rule-detector,VLINE,0.9,173.5417022705078,420.8895263671875,173.5417022705078,718.08251953125,0.0,297.1929931640625,173.5417022705078,569.4860229492188,0,0,0,0.0,0,0,0,0,0,,,0,0,0,,,,,,9999.0,150,31,29,0,,,0.0,0.0
cl01,6,vertical-rule-detector,VLINE,0.9,99.16670227050781,420.8895263671875,99.16670227050781,718.08251953125,0.0,297.1929931640625,99.16670227050781,569.4860229492188,0,0,0,0.0,0,0,0,0,0,,,0,0,0,,,,,,9999.0,150,31,29,0,,,0.0,0.0
cl01,6,vertical-rule-detector,VLINE,0.9,452.4479064941406,420.8895263671875,452.4479064941406,718.08251953125,0.0,297.1929931640625,452.4479064941406,569.4860229492188,0,0,0,0.0,0,0,0,0,0,,,0,0,0,,,,,,9999.0,150,31,29,0,,,0.0,0.0
cl01,6,vertical-rule-detector,VLINE,0.9,359.47918701171875,420.8895263671875,359.47918701171875,718.08251953125,0.0,297.1929931640625,359.47918701171875,569.4860229492188,0,0,0,0.0,0,0,0,0,0,,,0,0,0,,,,,,9999.0,150,31,29,0,,,0.0,0.0
cl01,6,vertical-rule-detector,VLINE,0.9,266.5104064941406,420.8895263671875,266.5104064941406,718.08251953125,0.0,297.1929931640625,266.5104064941406,569.4860229492188,0,0,0,0.0,0,0,0,0,0,,,0,0,0,,,,,,9999.0,150,31,29,0,,,0.0,0.0
cl01,6,vertical-rule-detector,VLINE,0.9,173.5417022705078,420.8895263671875,173.5417022705078,718.08251953125,0.0,297.1929931640625,173.5417022705078,569.4860229492188,0,0,0,0.0,0,0,0,0,0,,,0,0,0,,,,,,9999.0,150,31,29,0,,,0.0,0.0
cl01,6,vertical-rule-detector,VLINE,0.9,99.16670227050781,420.8895263671875,99.16670227050781,718.08251953125,0.0,297.1929931640625,99.16670227050781,569.4860229492188,0,0,0,0.0,0,0,0,0,0,,,0,0,0,,,,,,9999.0,150,31,29,0,,,0.0,0.0
cl01,6,vertical-rule-detector,VLINE,0.9,452.4479064941406,420.8895263671875,452.4479064941406,718.08251953125,0.0,297.1929931640625,452.4479064941406,569.4860229492188,0,0,0,0.0,0,0,0,0,0,,,0,0,0,,,,,,9999.0,150,31,29,0,,,0.0,0.0
cl01,6,vertical-rule-detector,VLINE,0.9,359.47918701171875,420.8895263671875,359.47918701171875,718.08251953125,0.0,297.1929931640625,359.47918701171875,569.4860229492188,0,0,0,0.0,0,0,0,0,0,,,0,0,0,,,,,,9999.0,150,31,29,0,,,0.0,0.0
cl01,6,vertical-rule-detector,VLINE,0.9,266.5104064941406,420.8895263671875,266.5104064941406,718.08251953125,0.0,297.1929931640625,266.5104064941406,569.4860229492188,0,0,0,0.0,0,0,0,0,0,,,0,0,0,,,,,,9999.0,150,31,29,0,,,0.0,0.0
cl01,6,vertical-rule-detector,VLINE,0.9,173.5417022705078,420.8895263671875,173.5417022705078,718.08251953125,0.0,297.1929931640625,173.5417022705078,569.4860229492188,0,0,0,0.0,0,0,0,0,0,,,0,0,0,,,,,,9999.0,150,31,29,0,,,0.0,0.0
cl01,6,vertical-rule-detector,VLINE,0.9,99.16670227050781,420.8895263671875,99.16670227050781,718.08251953125,0.0,297.1929931640625,99.16670227050781,569.4860229492188,0,0,0,0.0,0,0,0,0,0,,,0,0,0,,,,,,9999.0,150,31,29,0,,,0.0,0.0
cl01,6,vertical-rule-detector,VLINE,0.9,452.4479064941406,420.8895263671875,452.4479064941406,718.08251953125,0.0,297.1929931640625,452.4479064941406,569.4860229492188,0,0,0,0.0,0,0,0,0,0,,,0,0,0,,,,,,9999.0,150,31,29,0,,,0.0,0.0
cl01,6,vertical-rule-detector,VLINE,0.9,359.47918701171875,420.8895263671875,359.47918701171875,718.08251953125,0.0,297.1929931640625,359.47918701171875,569.4860229492188,0,0,0,0.0,0,0,0,0,0,,,0,0,0,,,,,,9999.0,150,31,29,0,,,0.0,0.0
cl01,6,vertical-rule-detector,VLINE,0.9,266.5104064941406,420.8895263671875,266.5104064941406,718.08251953125,0.0,297.1929931640625,266.5104064941406,569.4860229492188,0,0,0,0.0,0,0,0,0,0,,,0,0,0,,,,,,9999.0,150,31,29,0,,,0.0,0.0
cl01,6,vertical-rule-detector,VLINE,0.9,173.5417022705078,420.8895263671875,173.5417022705078,718.08251953125,0.0,297.1929931640625,173.5417022705078,569.4860229492188,0,0,0,0.0,0,0,0,0,0,,,0,0,0,,,,,,9999.0,150,31,29,0,,,0.0,0.0
cl01,6,vertical-rule-detector,VLINE,0.9,99.16670227050781,420.8895263671875,99.16670227050781,718.08251953125,0.0,297.1929931640625,99.16670227050781,569.4860229492188,0,0,0,0.0,0,0,0,0,0,,,0,0,0,,,,,,9999.0,150,31,29,0,,,0.0,0.0
cl01,6,vertical-rule-detector,VLINE,0.9,111.5625,222.8531036376953,111.5625,247.61410522460938,0.0,24.761001586914062,111.5625,235.23360443115234,0,0,0,0.0,0,0,0,0,0,,,0,0,0,,,,,,9999.0,150,2,0,0,,,0.0,0.0
cl01,6,vertical-rule-detector,VLINE,0.9,334.6875,49.52289962768555,334.6875,74.28389739990234,0.0,24.760997772216797,334.6875,61.903398513793945,0,0,0,0.0,0,0,0,0,0,,,0,0,0,,,,,,9999.0,150,5,1,0,,,0.0,0.0
cl01,6,vertical-rule-detector,VLINE,0.9,111.5625,49.52289962768555,111.5625,74.28389739990234,0.0,24.760997772216797,111.5625,61.903398513793945,0,0,0,0.0,0,0,0,0,0,,,0,0,0,,,,,,9999.0,150,5,1,0,,,0.0,0.0
cl01,6,table-detector,TABLE,0.9,49.58320999145508,668.5595092773438,545.4161987304688,668.5595092773438,495.8329887390137,0.0,297.4997043609619,668.5595092773438,0,0,0,0.0,0,0,0,0,0,,,0,0,0,,,0,0,,49.83,150,1,0,0,,,0.0,0.0
cl01,6,table-detector,TABLE,0.9,49.58320999145508,643.798095703125,545.4161987304688,643.798095703125,495.8329887390137,0.0,297.4997043609619,643.798095703125,0,0,0,0.0,0,0,0,0,0,,,0,0,0,,,0,0,,74.45,150,1,0,0,,,0.0,0.0
cl01,6,table-detector,TABLE,0.9,49.58320999145508,619.03662109375,545.4161987304688,619.03662109375,495.8329887390137,0.0,297.4997043609619,619.03662109375,0,0,0,0.0,0,0,0,0,0,,,0,0,0,,,1,0,,99.15,150,1,0,0,,,0.0,0.0
cl01,6,table-detector,TABLE,0.9,49.58320999145508,594.2750854492188,545.4161987304688,594.2750854492188,495.8329887390137,0.0,297.4997043609619,594.2750854492188,0,0,0,0.0,0,0,0,0,0,,,0,0,0,,,1,0,,123.87,150,1,0,0,,,0.0,0.0
cl01,6,table-detector,TABLE,0.9,49.58320999145508,569.513671875,545.4161987304688,569.513671875,495.8329887390137,0.0,297.4997043609619,569.513671875,0,0,0,0.0,0,0,0,0,0,,,0,0,0,,,2,0,,148.6,150,32,0,0,,,0.0,0.0
cl01,6,table-detector,TABLE,0.9,49.58320999145508,544.752197265625,545.4161987304688,544.752197265625,495.8329887390137,0.0,297.4997043609619,544.752197265625,0,0,0,0.0,0,0,0,0,0,,,0,0,0,,,2,0,,173.35,150,1,0,0,,,0.0,0.0
cl01,6,table-detector,TABLE,0.9,49.58320999145508,519.99072265625,545.4161987304688,519.99072265625,495.8329887390137,0.0,297.4997043609619,519.99072265625,0,0,0,0.0,0,0,0,0,0,,,0,0,0,,,3,0,,150.63,150,1,0,0,,,0.0,0.0
